full_name,a,e,i,om,w,ma
       (2015 TH145),2.970925121,0.716404465,12.78729126,351.8713859,128.9526895,349.3764121
       (2015 TK178),2.317193978,0.565532786,11.357834,86.1275692,212.0554402,210.7113639
       (2015 TL178),2.097931685,0.688623829,6.654803611,68.73057805,55.10362696,234.3404216
       (2015 TR178),2.377783469,0.68811223,10.50361009,200.7117998,82.22959244,172.2533427
       (2015 TM237),1.572868195,0.53744242,13.79518926,159.8034466,90.83536585,4.799716792
       (2015 TY237),1.219762053,0.499476054,5.726060182,111.3567453,119.2140187,31.47255628
       (2015 TK238),2.411326644,0.607134185,3.673534686,170.1267632,161.9710367,147.889004
       (2015 TD323),1.616215155,0.631028276,48.91260657,13.91543502,95.89841886,334.2316239
       (2015 TE323),2.205377654,0.596812935,9.542082059,194.416744,323.5379761,146.8972327
       (2015 UR51),1.763633032,0.422832281,19.35084055,221.8255935,176.8636167,73.75585838
       (2015 UK52),1.555378271,0.368818309,20.95048032,239.1329387,216.7927019,198.3270045
       (2015 VE1),2.244734146,0.567120935,1.898916643,98.27637455,273.4747273,194.7932408
       (2015 WA2),1.599822577,0.62942294,14.59901522,31.68238164,273.3217286,218.5184018
       (2015 WG9),2.032314286,0.691706028,34.37104122,239.4098211,89.99045063,286.2449059
       (2015 XP129),1.586337038,0.394430884,20.04467361,269.4960099,16.88139463,291.0904256
       (2015 XK261),2.250219947,0.579446235,8.067359474,208.8120665,318.4456421,155.3859758
       (2015 XK351),1.605451423,0.57556218,11.84318813,136.1254171,67.46588276,131.246181
       (2015 XE352),1.335534014,0.388997183,2.047896406,45.25033539,225.5358348,231.081831
       (2015 XW377),2.521363676,0.594832278,12.74347813,143.4737656,9.370474593,70.54694671
       (2015 XU378),1.974435972,0.485552546,23.74074929,89.68550351,3.237847571,287.3277135
       (2015 YU7),0.819244523,0.412667428,7.19101356,254.0770797,44.22168286,11.55420417
       (2015 YY9),1.863929197,0.564212615,8.285423197,78.11915735,300.093525,23.09306892
       (2016 AL8),1.779454691,0.432482308,7.914364154,144.9710296,23.91121115,11.06284906
       (2016 AZ8),1.320566341,0.354952129,5.586087137,90.01355378,318.5196167,129.2756845
       (2016 AA10),1.879370033,0.508924987,12.65611569,59.74017751,342.4858247,346.7228395
       (2016 AC65),1.629106055,0.729029832,10.57968879,282.2251743,59.15539365,176.2539504
       (2016 AH193),1.432615775,0.766187626,17.85385848,125.585126,242.3830101,342.6022074
       (2016 AJ193),3.263947761,0.816378693,22.56729044,331.2948007,82.01627436,311.4070196
       (2016 BE1),2.345320545,0.607672029,7.518816231,57.74841237,17.44074348,144.1261449
       (2016 BC14),0.870081335,0.182175622,8.378098119,4.070309488,337.0313459,154.6789147
       (2016 BP14),2.890066104,0.753675631,1.981191087,165.0706831,228.248045,9.565369433
       (2016 BV14),2.354252238,0.714107545,7.716730434,137.6255466,261.7247074,144.8615734
       (2016 BZ14),2.852532675,0.667483242,31.31007322,137.3591649,32.2102316,355.3596911
       (2016 BD15),1.466578873,0.311180018,35.54709149,303.261107,203.3400934,252.1231677
       (2016 BT39),1.968507253,0.538085302,8.960484583,174.9859896,203.150552,300.8190717
       (2016 BR80),1.70290901,0.452192363,12.06676512,8.774814951,160.4886712,57.10260474
       (2016 CS29),1.973350764,0.553362366,13.98538218,174.0466486,39.17736479,239.2890048
       (2016 CC30),2.461581735,0.585624899,35.57446068,139.0064134,2.00870618,93.98635366
       (2016 CL136),0.729737973,0.62226782,21.51931546,316.4398397,23.5252881,26.26432204
       (2016 CW137),2.404468583,0.654471049,37.69436299,133.0295459,316.3256358,130.3702166
       (2016 CU193),1.4725151,0.356238551,49.88898028,322.3831971,323.1118604,148.9307624
       (2016 CW193),2.478745716,0.670777994,6.50809232,184.9247684,235.2898714,101.8696272
       (2016 CB194),2.513116316,0.631793453,9.868478288,48.48697241,325.6712714,132.8480125
       (2016 CJ195),1.602644549,0.343588866,25.51976146,352.3922501,356.6707173,276.7973878
       (2016 CO247),1.42004651,0.513302115,18.34871602,292.2257291,90.29948709,19.23026254
       (2016 CR247),1.107613388,0.091666767,14.17092718,359.2924918,57.97226162,150.1906323
       (2016 CL264),1.647613955,0.574707488,34.12128398,138.5413788,100.3102502,44.96210454
       (2016 DL),0.714218692,0.471292937,23.85419461,290.1348846,33.16156088,183.6476899
       (2016 EF28),1.870852359,0.656719731,5.161171003,143.9162096,292.1162524,333.6312963
       (2016 EJ56),1.39059754,0.454631499,28.36764494,168.6410539,95.14044084,277.8305107
       (2016 EL56),2.028226606,0.855788272,11.35501524,334.609847,70.21179479,251.4484714
       (2016 EU85),1.848399687,0.482054367,2.595204229,359.3898111,23.53407618,54.08617006
       (2016 EH157),2.434200446,0.624260598,10.03514275,22.84475412,198.2868815,79.75538586
       (2016 EZ157),2.649525415,0.618809109,12.35894747,267.2063624,1.237411451,1.317417619
       (2016 FY3),2.624343401,0.689342584,22.45362474,35.92946705,238.3976971,23.95818537
       (2016 FC15),1.50034216,0.394606869,5.473767729,249.1868303,206.7643684,244.7465754
       (2016 FG60),1.406296799,0.608504855,9.319049294,297.4468706,102.2632437,23.96143968
       (2016 GQ134),1.494389521,0.472432314,12.24607231,22.67468519,301.9336691,127.7848535
       (2016 GD135),1.970612104,0.568534685,9.402168462,232.8394862,59.16715115,210.4620843
       (2016 GT220),1.607654827,0.379839445,23.65426265,3.095694491,26.97832852,287.3161317
       (2016 GX221),2.495442613,0.87851296,6.911489484,187.5445002,250.6923733,80.17974143
       (2016 GD241),1.488064755,0.769232857,11.66626293,30.13234092,314.4866508,172.3337366
       (2016 HL),1.8125292,0.616544069,5.150357154,232.8074167,251.9762477,349.8272776
       (2016 HN3),2.150376958,0.553894715,19.32444133,64.24763501,199.7915493,161.5495039
       (2016 HV3),1.437621604,0.328111951,23.79004395,214.1375873,145.8120781,136.9096727
       (2016 JW5),2.701233075,0.681368185,2.917391458,173.1887907,351.4861571,24.92778268
       (2016 JC6),0.807201351,0.282196631,6.793702826,236.8969289,174.048809,302.0798433
       (2016 JJ24),1.310301991,0.758004993,10.86365791,190.1370198,230.0540815,144.9704041
       (2016 JU33),1.82722461,0.534535179,3.894413303,293.3813076,223.5202995,332.7100871
       (2016 JT38),2.329441262,0.650558419,0.90355228,236.4299546,88.51799596,332.7377513
       (2016 KL1),0.901657919,0.280167381,18.13790137,69.79450647,317.0333431,15.51939212
       (2016 KR3),1.302600223,0.519612149,24.23129757,208.2848068,269.2813858,75.48301478
       (2016 LN1),2.250165655,0.561917331,6.325072727,320.9367878,25.29258838,104.1651845
       (2016 LV47),1.801331868,0.864779551,15.24133294,92.18444992,317.0973734,339.3005858
       (2016 LX48),3.223475411,0.691618052,5.586555005,327.2711369,4.009361808,267.143723
       (2016 NV),1.265888655,0.236536225,16.29149357,255.1662021,145.126885,310.3123936
       (2016 NG15),1.836797252,0.602615956,23.08620266,267.9951406,108.4340509,252.539958
       (2016 NO16),2.457789611,0.574214594,27.00443532,151.4088154,182.3139777,33.80379315
       (2016 NT22),1.245433958,0.870408272,17.78921246,315.7829871,146.2427069,354.113769
       (2016 NQ32),1.514899287,0.417591702,3.526930804,212.447941,170.0752419,85.98542301
       (2016 NG33),1.037490925,0.095003412,29.92372362,136.7539726,39.30700269,181.4290869
       (2016 NL56),1.378302579,0.600960906,4.517029536,3.194335276,83.44213601,264.7450701
       (2016 OK1),2.172969001,0.601540184,13.73995046,247.3228782,139.3023959,99.15638297
       (2016 OP5),1.615618091,0.452206223,8.235503396,79.5499674,290.9619588,26.47897858
       (2016 PF8),1.129869073,0.56290359,5.675601152,109.6381201,79.14241355,291.0121865
       (2016 PR8),2.840943287,0.676804338,16.32942616,97.64339853,312.3090476,308.8195571
       (2016 PN38),2.463421481,0.616755583,3.576712262,343.5777376,56.48722604,24.08640757
       (2016 PR38),1.656957533,0.428016933,4.701005024,176.7570303,225.4373808,336.0468947
       (2016 PO39),1.844556101,0.520498948,33.13873567,335.9669715,218.962397,336.2387721
       (2016 PQ39),1.662734667,0.535910802,7.849262853,18.19255771,53.82933352,323.1605335
       (2016 PZ39),2.267905685,0.786282581,4.241721176,79.74074869,118.2385615,119.2642976
       (2016 QJ44),1.382379189,0.317362202,10.44909699,323.0898795,160.5127764,111.662498
       (2016 QC45),2.646881262,0.667979525,24.21496657,331.1936579,310.1332462,9.665262282
       (2016 QE45),1.253826811,0.526008665,4.859241023,18.9669793,95.72536687,309.9108542
       (2016 RN1),1.31024099,0.275038142,25.28558217,188.6152945,20.47746145,48.77544704
       (2016 RT1),0.960230626,0.111348514,30.57638736,343.808539,145.0591586,64.02359742
       (2016 SJ1),2.75476872,0.700345616,6.728703545,42.66213427,35.0198548,314.2657069
       (2016 TZ17),2.703585796,0.622140015,3.992738938,308.9858865,31.88468663,344.9301975
       (2016 TJ18),2.409443354,0.582364078,17.70637021,44.95699946,348.993873,40.30093762
       (2016 TH55),1.623643543,0.673842247,39.84120324,206.8515231,284.5935115,332.5046563
       (2016 TA57),0.899653095,0.541915342,30.06212698,33.57561189,129.1917689,234.4557714
       (2016 TY92),2.828391215,0.64421436,12.14622331,80.17824727,24.74733145,291.7861486
       (2016 UZ25),2.492342043,0.794566978,3.814654453,32.52781772,114.3079719,2.515340749
       (2016 UJ31),1.479753804,0.328865143,30.28253321,348.6059923,5.12601818,125.6519055
       (2016 UW40),1.334393824,0.300555894,14.51483155,43.7422553,244.535996,308.2646499
       (2016 UF101),2.685606359,0.633085362,10.13954477,317.1499049,18.52635304,347.9847356
       (2016 VC1),2.285947458,0.687436335,13.39925543,245.7264436,241.3993546,52.37052806
       (2016 VS5),1.671986678,0.406719945,14.89157779,203.255606,320.4953449,281.7792335
       (2016 WJ1),1.339547811,0.503279563,2.889186515,82.03848632,87.66579001,175.3404657
       (2016 WJ7),1.955622608,0.541498471,4.974711862,303.1297443,214.191424,140.8016485
       (2016 WF9),2.855756506,0.66410066,15.16479452,125.2011728,342.7888333,287.0609756
       (2016 WG9),2.343957099,0.641932606,5.776540831,122.4949228,219.7088806,67.88981922
       (2016 WW9),2.83574453,0.689373959,21.48538963,295.1307103,218.5675887,293.2033766
       (2016 XM),1.871148483,0.489078296,14.56211006,22.28418579,140.6161464,177.0638158
       (2016 XG1),1.419927888,0.768444182,10.30020119,62.4002603,224.7647435,61.52025797
       (2016 XA2),2.052255152,0.750332707,7.015412436,262.9860988,276.3926207,112.6993938
       (2016 XH2),1.672329045,0.387237957,0.881758969,221.2091502,305.044889,263.2692496
       (2016 XW17),2.659819777,0.759352486,11.37098613,267.4245937,283.1608625,318.0123945
       (2016 XC18),2.049117694,0.669565618,8.928941651,64.68347696,279.7393164,19.89451658
       (2016 XM23),1.224401818,0.340154264,26.15503399,64.18606451,247.4111596,64.94856828
       (2016 XO23),2.10227303,0.620051018,4.357657287,237.6714782,299.4619442,93.69956508
       (2016 XP23),2.462283384,0.645164974,37.93814823,38.01450484,319.4058807,28.2794782
       (2016 YZ),1.645148851,0.395081931,12.28119534,324.7780516,188.5798729,296.0573144
       (2016 YW7),1.071669501,0.449054587,16.32009105,223.9836594,80.99572825,320.3466832
       (2016 YT8),1.996075704,0.626491393,9.099173216,75.54792529,121.1122807,118.2638589
       (2016 YB11),1.906326672,0.529894181,14.51597452,77.21872887,304.2080224,22.18740802
       (2017 AE3),1.841873523,0.639643899,9.494379169,269.3979001,107.5464334,229.1388799
       (2017 AM4),1.419562053,0.268956196,60.27809177,129.0816226,176.5784793,284.7562261
       (2017 AY13),1.959661436,0.556590103,5.742565863,181.9367684,224.2594737,177.9054587
       (2017 AN19),1.495161899,0.368724028,19.7701679,281.3364888,329.3218402,312.8845953
       (2017 AQ19),1.864279044,0.483113425,9.453474252,169.3845624,359.4392162,178.0314471
       (2017 AB21),1.750634503,0.516871427,10.56415728,28.35092618,312.3996425,66.28073498
       (2017 AG21),1.080209607,0.112745549,12.99102458,20.221165,15.01444575,56.22277116
       (2017 BF3),2.010829732,0.607225094,6.59801198,245.2219432,128.1956073,156.2456126
       (2017 BL3),1.614597579,0.692018454,12.27336003,350.1444017,254.2010763,289.298866
       (2017 BP5),1.564583101,0.722835507,22.29984614,251.7809387,70.94424165,42.3654596
       (2017 BQ6),1.946942266,0.530990022,9.003426399,133.0163524,43.55913329,140.4174629
       (2017 BD29),0.936382735,0.305702048,7.525521073,80.68663376,267.515722,222.2150503
       (2017 BP31),2.115538043,0.69845691,1.607824145,48.39766523,202.7199479,70.38073097
       (2017 BR31),2.147640778,0.553832993,7.937469232,251.1745728,184.7927252,93.8147694
       (2017 BS31),1.262693787,0.467916993,19.8262069,151.5410047,81.73354908,208.5096877
       (2017 BK92),1.357040714,0.606489678,12.73556275,342.9670207,273.8083495,105.574355
       (2017 BQ93),1.570077581,0.422575044,38.65321031,284.0056,229.141527,328.4176748
       (2017 BC136),1.681946081,0.620187011,20.35870402,261.0486505,96.62939732,42.60180833
       (2017 CS),2.60885193,0.609693062,6.883982112,240.2983761,358.9050418,305.0109957
       (2017 CH1),2.325803605,0.577287594,28.03998888,74.48783149,153.5949577,16.23375186
       (2017 CM32),3.001959365,0.750292413,16.35955395,148.7373602,303.7013665,278.1718324
       (2017 DN109),1.195805537,0.826842008,7.089287333,66.17258622,302.2376239,12.42547452
       (2017 EN),1.333054532,0.571470985,9.610410514,168.9376407,258.3548607,205.4633192
       (2017 ED4),1.804747684,0.432075388,26.14348321,313.8014775,171.8027493,208.399087
       (2017 EQ13),2.603592025,0.705362802,19.75732685,218.6072077,59.10732792,304.9204011
       (2017 ER13),1.898502936,0.498704771,12.19537562,323.9739066,145.6940786,181.2327662
       (2017 FE1),2.428334753,0.623286094,3.08575164,60.29961362,201.6153859,333.643822
       (2017 FQ64),2.01288163,0.519390535,4.413675332,67.34578801,204.4895392,75.81785398
       (2017 FE65),1.335030909,0.358202107,22.92277868,183.8404029,237.5548448,245.4102018
       (2017 FN128),1.846795969,0.552080252,61.07050231,350.1715747,60.55202803,211.8736518
       (2017 GK4),1.320053934,0.385911535,16.35677333,202.6430659,83.08974661,109.2653711
       (2017 GM4),1.703571148,0.599219111,4.229262096,205.3835219,84.8232548,210.731834
       (2017 GP6),2.66049747,0.652842484,14.27851333,117.4329515,150.8948409,292.9418851
       (2017 GM7),2.28031023,0.56378727,30.97572668,88.88250986,163.8955124,0.899904456
       (2017 HT2),2.283793416,0.563342994,14.37614186,116.237708,202.7156086,327.0417831
       (2017 HP3),1.454306301,0.416004213,23.7496068,54.52418788,236.210915,355.2623451
       (2017 HX3),1.22203464,0.362223126,12.32214465,67.31862839,266.6670431,168.5041357
       (2017 HY50),2.639203334,0.656534032,18.77526307,77.64784602,233.1589905,284.2634235
       (2017 JT2),1.16209185,0.783818484,42.72408152,21.15538772,47.44413581,26.27185464
       (2017 JD3),2.363751691,0.619531749,14.04158651,229.8082073,51.29745725,344.8302277
       (2017 JE3),1.075199372,0.463114531,6.983157332,36.55658418,61.94727805,152.9163365
       (2017 JF3),0.906414971,0.349162934,5.821838291,243.2531168,130.3377228,302.5841797
       (2017 KZ4),1.536435922,0.796888848,25.23923441,231.3314431,230.262502,358.1354026
       (2017 KN34),1.610456187,0.742087659,53.25937237,213.9114866,111.3069906,244.1738076
       (2017 LU),2.632640878,0.601601203,9.93685018,308.5445522,357.6878339,291.2366705
       (2017 MA),2.318412428,0.576326992,14.00570198,93.39742134,218.1343622,344.8851198
       (2017 MC),2.444257009,0.639200938,17.12575493,258.4420646,313.5542655,11.88998183
       (2017 MA1),2.509340991,0.899068171,15.09572462,94.97062866,47.23655548,11.53507778
       (2017 MB1),2.37362628,0.752007788,8.504648351,126.8877101,264.6866096,323.1357289
       (2017 MV2),2.326977543,0.550320062,7.517242283,172.8562995,167.5062963,331.1332353
       (2017 MH7),2.417636256,0.731504723,14.01739011,96.0435775,282.5158406,343.3476068
       (2017 MN7),2.436906397,0.615628953,11.33982295,182.8311656,157.2943761,313.6047292
       (2017 MU8),0.956058746,0.254605225,18.60920895,276.1791623,228.1826666,15.26013339
       (2017 NH),1.393856035,0.329763629,6.249932904,269.5336246,71.78517458,4.387969014
       (2017 NK),0.966555235,0.121696262,13.5502354,254.7325897,262.3848334,334.839752
       (2017 NS5),0.975967449,0.257161594,43.92876625,294.8138639,119.2824302,106.8974344
       (2017 NM6),2.356646897,0.568581143,55.5276973,289.8095875,349.4552397,344.6643659
       (2017 NN6),2.239310406,0.734747887,7.76853171,96.07409369,98.85158241,24.47075474
       (2017 OA),1.809490253,0.56953124,4.115308715,227.0096513,147.8388828,111.5882495
       (2017 OL1),2.472408664,0.617408224,1.335257923,161.2098353,98.32912825,322.621549
       (2017 OP19),2.854941616,0.662790413,18.70065443,207.9048171,166.1465624,233.5884938
       (2017 OP68),2.492988629,0.587780732,14.75858145,353.5848479,335.5870078,302.6285132
       (2017 PR25),2.395619001,0.597103603,13.35137204,182.6664716,141.4781309,320.9858306
       (2017 PV26),2.463430286,0.6096043,14.13188991,355.9528638,27.24360086,298.6710196
       (2017 QW17),0.888004756,0.64511388,12.33920804,337.0888343,208.685297,78.458565
       (2017 QL33),1.837752589,0.480126594,1.719071008,357.8428153,71.29346375,77.06103326
       (2017 QV34),2.48146267,0.602859656,10.01973492,188.3394086,213.753863,287.423346
       (2017 QY34),0.813315926,0.414907287,27.21928666,328.6193158,222.71393,284.9877009
       (2017 QC36),0.780911935,0.356190651,30.03113429,140.5932145,352.5236626,218.5347055
       (2017 RL),2.437439449,0.580574907,19.54876521,344.8057734,347.6690054,314.5710952
       (2017 RV),1.224643736,0.614570962,3.015468515,329.212603,241.2576451,214.6098495
       (2017 RV1),2.42818957,0.626017548,2.046626179,292.2235826,123.0343513,296.1560197
       (2017 RR15),1.378266447,0.428409326,18.52714651,13.46426618,97.80795613,304.0994484
       (2017 SN2),2.063239749,0.491032068,22.87006603,2.745041875,354.8699569,33.9698214
       (2017 SG14),1.276911989,0.233208319,47.57162237,177.2070842,315.2743248,322.7095088
       (2017 SL17),2.736187128,0.661964936,18.61598419,207.5216304,227.2661336,242.4558657
       (2017 SE19),2.117449255,0.526951671,8.801305492,87.31332168,29.7587338,347.8556836
       (2017 SV20),1.303221791,0.305313322,22.72457676,110.8872897,119.6156203,204.7934615
       (2017 SY32),1.147209491,0.437059368,26.0317847,220.4555862,271.0313727,165.6565217
       (2017 TK1),2.243418323,0.568391856,9.930856994,354.4681562,355.46813,348.0080855
       (2017 TG2),1.641261605,0.635274977,4.071021369,249.3697663,228.710927,333.5232895
       (2017 TV4),2.308309159,0.628677558,44.90173936,191.6334631,238.05398,312.7386308
       (2017 TH6),1.779909638,0.496243994,3.847337352,328.2185461,127.1742612,90.89427676
       (2017 TN6),2.279800812,0.668017386,7.535865226,42.95796715,262.5247487,348.9287078
       (2017 UR4),1.465523835,0.35666842,21.73938093,211.1297453,311.1547974,178.9366222
       (2017 UX5),1.212739678,0.241455871,18.26562671,59.43558811,52.10359888,87.69591712
       (2017 UY5),1.869660134,0.522427018,14.46700562,81.47680903,32.54600055,66.42996092
       (2017 UZ7),2.181859954,0.611979501,5.357226504,186.4245874,115.0452363,10.79723933
       (2017 UQ51),1.856212503,0.484224426,4.280917716,49.15019481,244.9461216,141.6103164
       (2017 VD),2.501934135,0.817610992,8.38240851,225.8304343,71.18055701,294.7914299
       (2017 VT),3.024975542,0.677900349,16.08654881,119.3247108,222.0588029,220.7385832
       (2017 VV),1.808627597,0.540721046,18.91824857,56.31204651,244.2759857,133.2551743
       (2017 VJ1),1.704574456,0.602104096,26.12046323,63.39656431,72.44867545,329.1243316
       (2017 VX1),1.945562119,0.526866353,8.680485995,299.0462111,198.0400599,17.75978817
       (2017 VR12),1.369122562,0.269425933,9.218592156,347.2644665,180.7592447,264.1475507
       (2017 VW13),2.16681635,0.555475023,11.48211221,45.69555478,337.0698354,357.0390493
       (2017 VV14),2.238638303,0.845402186,15.90564918,78.011221,234.675305,356.5569526
       (2017 VO15),1.888643313,0.480569989,26.07644927,80.39790188,19.03717537,56.29310484
       (2017 WG2),1.123906266,0.578171291,14.53643177,101.3983737,103.1049731,126.218538
       (2017 WX12),2.172640527,0.562597646,12.48828743,84.44893722,34.25662974,328.5342382
       (2017 WV13),1.288315296,0.676859232,12.08097928,253.7663798,298.0534288,344.8712373
       (2017 WK14),2.129143823,0.575695576,6.226264449,215.1852989,148.1164277,7.8930328
       (2017 WC15),1.752425102,0.508630017,36.00607245,31.31370119,243.0847001,162.2751508
       (2017 WN16),1.273573046,0.53660402,30.64236133,246.8556374,79.00932269,92.10984651
       (2017 WN28),1.723175426,0.414281185,10.07505889,327.2165151,11.3813695,185.8828139
       (2017 XC),2.37380453,0.601062148,33.63628191,48.47219197,318.5701263,309.9541277
       (2017 XA1),0.809548541,0.201660895,17.1768484,239.6485296,327.6337229,277.7866348
       (2017 XL2),1.994145165,0.663732746,16.93567678,266.3616036,82.06660237,45.27578337
       (2017 YH1),1.808596631,0.523600224,15.81519729,87.08437994,307.849637,98.65094475
       (2017 YR1),2.470098834,0.622307412,17.89071223,274.2541425,140.5440782,282.4779752
       (2017 YZ1),1.327262516,0.33472938,20.87507547,277.7512152,298.3860172,277.4316661
       (2017 YE5),2.818619325,0.709425279,6.217785708,103.9313232,110.7870088,197.3550885
       (2017 YT5),1.796191283,0.419354674,36.47955898,133.5428115,196.991363,193.6384528
       (2017 YS8),0.865552962,0.382754302,32.29572838,321.3219902,303.2920131,117.0189853
       (2018 AT),1.690578836,0.399124729,13.37910548,355.7776356,21.47781999,155.7053831
       (2018 AE2),2.201703424,0.546088715,35.90581034,338.6418345,192.0785383,308.1860046
       (2018 AJ12),2.379562302,0.737604191,11.51144384,96.3887965,286.105174,314.7440933
       (2018 AM12),0.917166602,0.116310933,21.6698857,288.8578348,51.02761338,238.0826005
       (2018 BP),1.55724744,0.397957468,3.333798506,183.3021361,216.4682895,206.857187
       (2018 BO1),1.677634911,0.444652981,11.27364476,350.619484,23.10388563,187.2684445
       (2018 BY2),1.641309763,0.381522684,8.992014598,202.4539982,330.188841,110.7792228
       (2018 BZ2),2.173130847,0.598562276,11.81041725,244.1459645,150.5758707,345.103838
       (2018 BM3),1.116646736,0.510626259,19.61678634,105.4787976,250.7710229,244.7152836
       (2018 BD6),2.421557914,0.574229151,48.86756356,130.7480181,351.3025275,280.3137421
       (2018 BT6),2.251557222,0.82755133,3.004910508,307.1830488,71.97180665,320.5132672
       (2018 BA7),1.476768154,0.492270495,18.37364352,322.3940202,67.8022532,254.2123639
       (2018 CZ2),2.179372145,0.6709726,5.412516566,120.6213571,117.8754326,298.7123262
       (2018 DA1),1.207261626,0.727188636,25.49853568,139.9326523,233.9093666,153.551431
       (2018 DH1),2.095753665,0.60286588,1.96845,146.0813437,97.47049213,310.6524112
       (2018 EB),1.016573051,0.012211657,29.43606138,194.5562752,126.8622238,104.6719572
       (2018 EE),2.823948492,0.649314649,3.89388203,109.4716645,34.74280941,213.5845671
       (2018 EM2),2.027811556,0.482018564,6.53590722,64.50849187,188.7962314,312.2837359
       (2018 ED4),2.654411575,0.623385116,14.47677298,274.8715459,349.3961774,196.1148378
       (2018 EH4),2.060807353,0.612245758,6.18537412,2.879261125,75.22947787,357.6285361
       (2018 EJ4),1.256993917,0.183377154,10.38758655,78.09812247,188.2432402,278.7576177
       (2018 FS3),1.881130615,0.48598669,4.332388583,188.6510286,69.19571755,353.0311424
       (2018 FJ4),1.47910848,0.386610078,1.228406949,223.9609874,88.79911326,102.7581252
       (2018 FJ5),2.486503013,0.856616797,18.25157577,124.3359899,287.6187823,266.4433803
       (2018 FO5),1.660389586,0.43478088,9.129491496,236.9737962,41.29498996,47.01184655
       (2018 GM),1.669236789,0.552211477,33.06120566,18.87202816,255.7862228,63.83275582
       (2018 GJ1),1.804345641,0.551411176,6.800134633,38.33912518,250.6029544,8.077953013
       (2018 GG2),2.23694216,0.710082178,43.30958917,195.0835544,278.5053116,308.1369189
       (2018 HQ),1.813955009,0.579407785,13.78159204,9.118173203,294.8865576,330.39815
       (2018 HL2),1.670833029,0.4679091,33.45902136,45.9173014,233.1842801,53.77592135
       (2018 JA),1.420774814,0.296991688,28.14760706,63.52540847,197.8283258,174.256208
       (2018 JD2),1.823173353,0.882404811,50.98671514,54.57025974,313.1997322,343.0061912
       (2018 JK3),0.954119532,0.278270769,43.23109629,64.59082956,305.0874793,171.7008581
       (2018 JD5),2.350851073,0.55385271,3.63183539,269.3922084,30.98781405,249.7709221
       (2018 KB1),1.66600229,0.373809158,12.12932248,107.2960523,171.7298473,62.56131372
       (2018 LK),1.067794812,0.316693245,13.93493355,85.1847381,279.8724609,34.57099984
       (2018 LB1),2.78526092,0.645512469,1.178933755,313.962211,23.01917069,171.9390223
       (2018 LL2),2.622719981,0.603684015,19.81719174,209.6521525,7.604531682,219.7174169
       (2018 LC3),1.345895356,0.547889119,44.36392972,111.2133844,76.23551584,251.7018603
       (2018 LF5),2.79160483,0.618643169,41.04132789,100.7497209,181.0902305,188.3350196
       (2018 LZ13),1.354864079,0.299776106,66.41531537,279.691316,171.1072293,51.94809182
       (2018 LG16),1.550592911,0.353796523,22.94148399,77.36813905,0.301533721,321.3133874
       (2018 MV4),1.251288316,0.24255305,26.11508446,109.6118804,344.704226,113.2710014
       (2018 MR5),2.071175869,0.719601049,2.827321252,326.733679,204.5869186,324.8054546
       (2018 MW6),3.391769205,0.773778329,10.24362971,240.4730193,120.7701207,129.9449983
       (2018 MY6),0.905208748,0.154317566,49.99471313,94.09585209,351.7092488,138.8792245
       (2018 MG7),0.912344676,0.327187014,25.12204274,270.5673899,132.2726538,209.4920449
       (2018 NB),2.390271627,0.55467068,0.924598743,131.3164851,186.6835687,230.4634069
       (2018 NC),2.060155798,0.59843077,6.706892391,128.4322519,74.96000328,314.6236122
       (2018 NY14),1.261483106,0.772024458,25.1788362,141.1412698,315.5907589,184.0589973
       (2018 NE15),2.053737507,0.514460301,7.844262683,184.9925809,35.11555154,40.08710299
       (2018 NF15),1.653790432,0.548737934,3.274456322,13.71741498,32.2795893,14.84049392
       (2018 OB1),3.18150102,0.690087233,4.336075025,174.571256,225.0562767,138.5456822
       (2018 PL23),1.566799094,0.787252663,14.34526168,178.348327,293.6487514,358.4024863
       (2018 PQ23),2.165295448,0.612250288,18.576545,354.5209123,45.22771741,254.5947321
       (2018 PK24),1.944560604,0.661158725,6.695633106,320.5727834,119.9273556,281.564367
       (2018 PP29),3.192512186,0.743124934,20.5914913,119.3981622,301.5455627,347.6558505
       (2018 QT),2.275501453,0.612714345,1.325404779,354.6258086,64.87819691,223.3751868
       (2018 QN1),2.281067771,0.556888053,6.388014073,63.6815358,325.4169195,223.6877567
       (2018 RB),1.950575413,0.732035004,4.557127406,349.2491169,244.283689,324.2603072
       (2018 RB7),2.41391321,0.668999481,5.298094555,115.5612181,314.3244481,205.4795899
       (2018 RJ7),2.6712091,0.644832312,4.053627971,135.990165,296.3841256,170.2155573
       (2018 SX2),1.352737164,0.296783964,10.73792598,351.0987231,338.277746,171.0151759
       (2018 SK3),2.598476969,0.703932966,33.92387825,353.5174303,124.7609303,165.519575
       (2018 TO1),1.534416531,0.396098936,3.648026898,91.21808487,218.6180523,85.92563066
       (2018 TY2),2.290812688,0.841038652,4.613235275,273.2485687,248.7675459,191.193819
       (2018 TF3),2.134131598,0.716366887,6.868861617,51.80290134,76.29929246,229.2674814
       (2018 UY),1.248755758,0.531266004,1.774102125,73.12728603,113.9273995,98.7077334
       (2018 UA1),2.527594381,0.624426193,18.45690091,358.9275284,348.2623766,200.8432073
       (2018 UQ1),1.61328195,0.49177957,1.610866364,255.384386,218.993375,346.349559
       (2018 UC2),1.576143106,0.410295658,31.31686357,209.6775509,134.6522332,49.23948682
       (2018 VG3),1.508083022,0.650273173,6.006157892,356.0099351,283.5320839,103.0398647
